일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2024/07/10","87800","0","0.00","87600","88000","87100","17808156","1560412660980","524146907890000","5969782550"
"2024/07/09","87800","400","0.46","87800","88200","86900","21336201","1869414925283","524146907890000","5969782550"
"2024/07/08","87400","300","0.34","87900","88600","86900","24035809","2105162327800","521758994870000","5969782550"
"2024/07/05","87100","2500","2.96","85600","87100","85200","45791193","3951280237696","519968060105000","5969782550"
"2024/07/04","84600","2800","3.42","82900","84700","82400","43857229","3679078036300","505043603730000","5969782550"
"2024/07/03","81800","0","0.00","82300","82300","81000","11440328","933802003100","488328212590000","5969782550"
"2024/07/02","81800","0","0.00","82500","82600","81500","14471904","1186008163180","488328212590000","5969782550"
"2024/07/01","81800","300","0.37","81500","82100","81300","11317202","925400917400","488328212590000","5969782550"
"2024/06/28","81500","-100","-0.12","81900","81900","80800","9455929","768935755446","486537277825000","5969782550"
